"_tid_","T1","T2","T3","T4","T5","T6","T7","T8","T9"
"1410","18","16.79","18.1","17.96333333","16.36222222","0.233333333","16","18.1","15.69"
"1411","18","17.39","18.1","17.96333333","16.35666667","0.433333333","16","18.07777778","15.69"
"1412","18","18.2","18.1","18","16.39","0.633333333","16.1","18.06666667","15.69"
"1413","18","18.39","18.03333333","17.92666667","16.36777778","0.8","16.225","18.08888889","15.76333333"
"1414","18.03333333","17.89","20.2","18","16.37333333","0.933333333","16.35722222","18.13888889","15.69"
"1415","18.1","17.29","21.13333333","17.92666667","16.38444444","1.163333333","16.51555556","18.225","15.69"
"1416","18.1","17.29","_nan_","17.89","16.39","1.4725","16.63888889","18.35722222","15.76333333"
"1417","18.1","17.29","20.1","17.815","16.39","1.726666667","16.7","18.51555556","15.8"
"1418","18.1","17.29","21.13333333","17.79","16.39","2.066666667","16.7","18.6","15.8"
"1419","18.1","17.29","21.5","17.76333333","16.39","2.333333333","16.7","18.6","15.89"
"1420","18.1","17.29","20.1","18.15666667","16.445","2.53","16.715","18.66111111","15.89"
"1421","18.16666667","17.29","20.79","18.53333333","16.5","2.663333333","16.77","18.7","15.96333333"
"1422","18.2","17.32333333","18","18.66666667","16.52777778","2.933333333","16.80666667","18.7","15.89"
"1423","18.26","17.39","18","18.6","16.55555556","3","16.945","18.7","16"
"1424","18.32333333","17.53333333","18","18.53333333","16.62777778","3.126666667","17.07777778","18.7","15.92666667"
"1425","18.39","17.66666667","18.03333333","18.39","16.735","3.2","17.245","18.7","16"
"1426","18.53333333","17.82333333","18.1","18.39","16.84","3.29","17.41611111","18.775","15.96333333"
"1427","18.66666667","17.89","18.13333333","18.32333333","16.93833333","_nan_","17.58888889","18.84","15.96333333"
"1428","18.82333333","18.03333333","18.2","18.39","17.06666667","3.4","17.74388889","18.96277778","16"
"1429","18.96333333","18.16666667","18.23","18.39","17.24388889","3.4","17.84","19.10555556","16"
"1430","19.16333333","18.42666667","18.29","18.46333333","17.43388889","3.326666667","17.96277778","19.20388889","16"
"1431","19.35666667","18.56666667","18.39","18.5","17.58277778","3.466666667","18.06666667","19.34","16"
"1432","19.55","18.82333333","20.29","18.56666667","17.76","3.5","18.16111111","19.46277778","16"
"1433","19.73","18.96333333","20.1","18.6","17.87944444","3.363333333","18.2","19.56666667","16"
"1434","19.79","19.13333333","20.29","18.53333333","17.98777778","3.23","18.255","19.68333333","16.1"
"1435","19.82333333","19.2","19.79","18.5","18","3.026666667","18.29","19.725","16.1"
"1436","19.89","19.23","20.1","18.46333333","18","2.826666667","18.29","19.785","16.1"
"1437","19.89","19.29","18.56666667","18.39","18.06111111","2.43","18.29","19.72","16.1"
"1438","19.89","19.26","18.6","18.35666667","18.02777778","2.23","18.235","19.71","16.1"
"1439","19.89","19.2","18.6","18.29","18.02777778","1.8","18.17222222","19.7","16.1"
"1440","19.89","19.2","18.6","18.2","18.05555556","1.46","18.12222222","19.61111111","16.1"
"1441","19.79","19.1","18.6","18.2","18.02777778","_nan_","18.07222222","19.51111111","16.1"
"1442","19.79","19.1","18.6","18.1","18","_nan_","18","19.45722222","16.1"
"1443","19.79","19","18.6","18.03333333","18","_nan_","17.96333333","19.39","16.03333333"
"1444","19.73","19","18.6","18","18","-0.133333333","17.89611111","19.35111111","16.05"
"1445","19.7","18.96333333","18.53333333","18","17.97555556","-0.466666667","17.86222222","19.275","16"
"1446","19.7","18.82333333","18.5","17.96333333","17.92055556","-0.8","17.785","19.23","16"
"1447","19.6","18.79","18.5","17.89","17.89","-1","17.69888889","19.2","16"
"1448","19.6","18.79","18.5","17.79","17.89","-1.1","17.58888889","19.255","16"
"1449","19.6","18.56333333","18.4725","17.79","17.89","-1.326666667","17.445","19.29","15.96333333"
"1450","19.6","18.29","18.39","17.76","17.87888889","-1.533333333","17.32888889","19.29555556","15.96333333"
"1451","19.6","18.42666667","18.39","17.7","17.85666667","-1.6","17.29","19.35666667","16"
"1452","19.73","18.56666667","18.39","17.6","17.86777778","-1.73","17.235","19.39","16"
"1453","19.85666667","18.7","18.42666667","17.6","17.93277778","-1.79","17.2","19.445","16"
"1454","19.89","18.7","18.42666667","17.6","18.01666667","_nan_","17.17222222","19.5","16"
"1455","19.96333333","18.82333333","18.5","17.6","18.1","_nan_","17.13333333","19.46944444","15.96333333"
"1456","20.1","18.96333333","18.56666667","17.66666667","18.18333333","_nan_","17.1","19.42055556","15.96333333"
"1457","20.1","19.13333333","18.7","17.7","18.255","_nan_","17.08888889","19.48777778","16"
"1458","20.2","19.2","18.7","17.7","18.29","-2","17.02777778","19.29","15.92666667"
"1459","20.2","19.29","18.745","17.7","18.275","-2","17","19.29","16"
"1460","20.2","19.29","18.73","17.7","18.23","-1.863333333","16.98166667","19.6","16"
"1461","20.26","19.35666667","18.73","22.06666667","18.275","-1.79","16.89","19.7","16.1"
"1462","20.29","19.39","18.79","16.5","18.28","-1.633333333","16.89","19.7","16.075"
"1463","20.29","19.39","18.99333333","18.29","18.29555556","-1.5","16.89","19.7","16"
"1464","20.29","19.42666667","19.4","_nan_","18.35666667","-1.245","_nan_","19.7","16"
"1465","20.35666667","19.56666667","19.86","19.39","18.43277778","-1.2","19","19.7","16"
"1466","20.39","19.63333333","20.13333333","19.39","18.53333333","-1.2","19","19.7","15.89"
"1467","20.46333333","19.7","20.46","18.79","18.6","-1.323333333","19.5","19.7","15.89"
"1468","20.53333333","19.73","20.6975","20.79","18.66666667","-1.463333333","19.26","19.62777778","15.89"
"1469","20.6","19.85666667","20.85666667","17.39","18.71","-1.663333333","_nan_","19.61111111","15.89"
"1470","20.7","19.92666667","20.72666667","17.32333333","18.755","-1.863333333","19","19.6","15.8"
"1471","20.7225","20","20.53333333","17.29","18.79","-2.03","16.7","19.6","15.8"
"1472","20.73","20.03333333","20.39","17.29","18.71722222","-2.163333333","16.7","19.56111111","15.8"
"1473","20.79","20.1","20.32333333","17.29","18.39","-2.29","16.7","19.5","15.8"
"1474","20.79","20.06666667","20.26","17.2","18.30111111","-2.23","16.7","19.56111111","15.92666667"
"1475","20.7","20.06666667","20.13333333","17.2","18.19833333","-2.09","16.7","19.57777778","15.92666667"
"1476","20.7","20","20.1","17.16666667","18.07222222","-2.09","16.7","19.55","15.89"
"1477","20.7","20","20.03333333","17.1","17.99388889","-2.163333333","16.7","19.55","15.8"
"1478","20.63333333","18.2","19.85666667","17.1","17.90222222","-2.03","16.67777778","19.51111111","18"
"1479","20.6","16.79","19.73","17.1","17.87333333","-1.9","16.7","19.51666667","15.92666667"
"1480","20.6","_nan_","19.7","17","17.78","-1.8725","16.7","19.5","15.89"
"1481","20.5","18.7","19.63333333","17","17.725","-1.79","16.68888889","19.5","15.89"
"1482","20.5","17.89","19.6","17","17.7","-1.7","16.66666667","19.49388889","15.89"
"1483","20.39","16.89","19.53333333","17","17.61666667","-1.7","16.66666667","19.45722222","15.89"
"1484","20.39","19.53333333","19.5","17","17.6","-1.6","16.66666667","19.49388889","15.89"
"1485","18.6","19.46333333","19.42666667","17","17.53888889","-1.6","16.64444444","19.42666667","15.89"
"1486","18.89","19.39","19.39","16.96333333","17.5","-1.633333333","16.61666667","19.39","15.89"
"1487","18.89","16.89","19.365","16.89","17.43277778","-1.7","16.61111111","19.37333333","15.89"
"1488","20.6","18.39","19.29","16.89","17.39","-1.826666667","16.6","19.32333333","15.96333333"
"1489","_nan_","_nan_","19.26","16.89","17.37333333","_nan_","16.6","19.29","15.92666667"
"1490","_nan_","_nan_","19.2","16.89","17.29","_nan_","16.6","19.29","16"
"1491","20.39","18.1","19.16666667","16.89","17.29","-2","16.6","19.29","16"
"1492","20.6","19","19.1","16.82333333","17.26","-1.9","16.6","19.27","15.92666667"
"1493","19.82333333","18.89","19.1","16.79","17.205","-1.766666667","16.58333333","19.275","15.92666667"
"1494","19.79","18.82333333","19.1","21","17.2","-1.76","16.55555556","19.23","16"
"1495","19.79","18.79","19.1","_nan_","16.5","-1.7225","16.53333333","19.2","16"
"1496","19.7","18.73","19.1","17","19.2","-1.79","16.51111111","19.16111111","16"
"1497","19.7","18.7","19.1","19.7","18.5","-1.863333333","16.5","19.1","16"
"1498","19.66666667","18.625","19.1","17.7","18.5","-1.863333333","16.5","19.07222222","16"
"1499","19.6","18.6","19.1","16.7","18.89","-1.963333333","16.5","19.05555556","15.89"
"1500","19.56666667","18.5","19.1","16.7","16.7","-2.163333333","16.5","19","16"
"1501","19.5","18.5","19.1","16.7","16.7","-2.26","16.5","19","15.89"
"1502","19.46333333","18.39","19.1","16.7","16.98166667","-2.2","16.5","19","15.89"
"1503","19.39","18.39","19.1","16.7","16.92666667","-2.163333333","16.5","18.945","16"
"1504","19.35666667","18.29","19.1","16.7","18.5","-2.09","16.5","18.92055556","16"
"1505","19.35666667","18.29","19.1","16.63333333","18.5","-2.09","16.47555556","18.90833333","16"
"1506","19.29","18.2","19.1","16.63333333","18.5","-2.09","16.445","18.90833333","16"
"1507","19.23","18.2","19.1","16.66666667","18.79","-2.03","16.40222222","19.6","16"
"1508","19.2","18.2","19.1","16.6","16.7","-2.09","16.39","18.90833333","15.96333333"
"1509","19.125","18.13333333","19.16666667","16.6","16.7","-2","16.39","19.29","15.96333333"
"1510","19.1","18.1","19.2","16.6","16.7","-2","16.39","19.29","16"
"1511","19.06666667","18.03333333","19.2","16.53333333","16.7","-1.845","16.39","22.6","16"
"1512","19","18","19.2","16.56666667","16.765","-1.7","16.39","18.87333333","16"
"1513","19","18","19.2","16.5","16.7","-1.633333333","16.39","18.86777778","16"
"1514","18.92666667","17.96333333","19.16666667","16.5","16.7","-1.633333333","16.39","18.82888889","16"
"1515","18.89","17.89","19.1","16.5","16.7","-1.633333333","16.37333333","18.79","16"
"1516","18.89","17.89","19.1","16.5","16.7","-1.7","16.38444444","18.79","15.96333333"
"1517","18.89","17.865","19.1","16.5","16.7","-1.7","16.36777778","18.79","15.96333333"
"1518","18.89","17.79","19.1","16.46333333","16.64444444","-1.7","16.33444444","18.735","16"
"1519","21.89","17.79","19.1","16.39","16.62777778","-1.76","16.30666667","18.7","15.92666667"
"1520","18.79","17.79","19.2","16.39","16.6","-1.826666667","16.29","18.7","16"
"1521","18.7","17.7","19.13333333","16.39","16.6","-1.9","16.29","18.7","15.96333333"
"1522","18.7","17.7","19.1","16.39","16.7","-2","16.29","18.7","15.96333333"
"1523","18.7","17.6","19.1","16.39","18.5","-2.06","16.29","18.68888889","16"
"1524","18.66666667","17.6","19.1","16.35666667","19","-2.126666667","16.29","18.62777778","16"
"1525","18.66666667","17.6","19","16.29","19","-2.126666667","16.28","18.61111111","16"
"1526","18.6","17.6","18.92666667","16.29","16.5","-1.95","16.28","18.61111111","16"
"1527","18.6","17.6","18.89","16.29","16.5","-1.76","16.29","18.6","16"
"1528","18.6","17.53333333","18.89","16.29","16.5","-1.633333333","16.29","18.53888889","16"
"1529","18.6","17.5","18.89","16.29","16.5","-1.6","16.28","18.5","16"
"1530","18.6","17.5","18.89","16.29","16.5","-1.6","16.23","18.49388889","16"
"1531","18.6","17.5","18.89","16.29","16.45722222","-1.566666667","16.215","18.45111111","16"
"1532","18.6","17.5","18.89","16.23","16.41444444","-1.426666667","16.2","18.39","15.92666667"
"1533","18.53333333","17.39","18.89","16.2","16.39","-1.133333333","16.2","18.39","16"
"1534","18.5","17.39","18.89","16.26","16.39","-0.933333333","16.2","18.32888889","16"
"1535","18.5","17.39","18.76","16.29","16.39","-0.866666667","16.2","18.29","16"
"1536","18.5","17.365","18.7","16.29","16.39","-0.733333333","16.2","18.29","16"
"1537","18.5","17.39","18.7","16.2","16.39","-0.6","16.2","18.28","15.89"
"1538","18.46333333","17.29","18.63333333","16.2","16.39","-0.533333333","16.2","18.225","15.89"
"1539","18.39","17.5","18.6","16.2","16.39","-0.4","16.2","18.2","15.89"
"1540","18.39","17.5","18.6","16.2","16.39","-0.4","16.2","18.17777778","15.86"
"1541","18.39","17.63333333","18.6","16.2","16.36222222","-0.266666667","16.2","18.18888889","15.86"
"1542","18.39","_nan_","18.6","16.2","16.32333333","-0.075","16.2","18.12777778","15.8"
"1543","18.39","17.29","18.6","16.2","16.31222222","0.233333333","16.2","18.1","15.8"
"1544","18.29","17.29","18.6","16.2","16.29","0.466666667","16.2","18.1","15.8"
"1545","18.29","17.29","18.6","16.2","16.29","0.733333333","16.2","18.1","15.8"
"1546","18.35666667","17.29","18.6","16.2","16.29","0.966666667","16.2","18.08888889","15.8"
"1547","18.29","17.29","18.53333333","19.89","16.29","1.226666667","16.2","18.06666667","15.8"
"1548","18.29","17.39","18.5","18.89","16.29","1.633333333","16.2","18.07777778","15.8"
"1549","18.29","17.39","18.5","17.92666667","16.29","1.76","16.2","18.08888889","15.8"
"1550","18.29","17.39","18.5","16.32333333","16.29","1.933333333","21.29","18.06666667","15.86"
"1551","18.39","17.39","18.5","16.32333333","16.29","2.06","20","18.04444444","15.86"
"1552","18.39","17.42666667","18.5","16.35666667","16.27","2.36","18.7","18.03333333","15.83"
"1553","18.39","17.5","18.5","16.29","16.27","2.56","17.89","18.05555556","15.89"
"1554","18.39","17.5","18.5","16.39","16.245","2.766666667","16.225","18.02777778","15.89"
"1555","18.39","17.42666667","18.5","16.32333333","16.2","2.966666667","16.2","18","15.8675"
"1556","18.39","17.42666667","18.5","16.29","16.215","3.156666667","16.225","17.97555556","15.86"
"1557","18.39","17.42666667","18.5","16.29","16.205","3.363333333","16.26","18","15.83"
"1558","18.39","17.5","18.5","16.29","16.2","3.545","16.29","18","15.8"
"1559","18.39","17.5","18.5","16.29","16.2","3.73","16.29","18","15.8"
"1560","18.39","17.5","18.5","16.29","16.2","3.863333333","16.29","18","15.8"
"1561","18.42666667","17.42666667","18.5","16.29","16.2","4.063333333","16.29","17.96944444","15.8"
"1562","18.5","17.5","18.5","16.29","16.2","4.263333333","16.29","17.945","15.8"
"1563","18.39","17.5","18.5","16.29","16.2","4.433333333","16.29","17.93277778","15.8"
"1564","18.39","17.5","18.5","16.29","16.2","4.5","16.29","17.91444444","15.8"
"1565","18.5","17.39","18.5","16.26","17.89","4.59","16.29","17.89","15.8"
"1566","18.42666667","17.39","18.5","16.2","17.92666667","4.59","16.27","17.89","15.8"
"1567","18.39","17.39","18.5","16.2","16.29","_nan_","16.29","17.89","15.8"
"1568","18.39","17.39","18.5","16.2","17.79","_nan_","16.29","17.86777778","15.8"
"1569","18.39","17.39","_nan_","16.2","17.89","_nan_","16.29","17.85666667","15.8"
"1570","18.39","17.39","_nan_","16.2","16.14444444","_nan_","16.29","17.81777778","15.8"
"1571","18.39","17.29","_nan_","16.2","16.11111111","_nan_","16.225","17.79","15.8"
"1572","18.39","17.29","_nan_","16.2","16.12777778","_nan_","16.245","17.79","15.8"
"1573","18.39","17.29","_nan_","16.13333333","16.10555556","_nan_","16.23","17.78","15.8"
"1574","18.35666667","17.29","_nan_","16.13333333","16.1","_nan_","16.205","17.74","15.8"
"1575","18.29","17.29","_nan_","16.1","16.1","4.595","16.2","17.78","15.8"
"1576","18.29","17.26","20.1","16.1","16.1","4.466666667","16.2","17.725","15.76333333"
"1577","18.29","17.2","18.39","16.1","16.1","4.333333333","16.2","17.7","15.69"
"1578","18.29","17.2","18.39","16.1","16.1","4.19","16.2","17.7","15.69"
"1579","18.29","17.13333333","18.29","16.06666667","16.1","4.123333333","16.2","17.68333333","15.69"
"1580","18.26","17.2","18.39","16","16.1","4.09","16.2","17.66666667","15.69"
"1581","18.2","17.2","18.32333333","16.05","16.06666667","4.03","16.18888889","17.61111111","15.69"
"1582","18.2","17.1","18.29","16","16.03888889","4","16.18888889","17.6","15.69"
"1583","18.2","17.1","18.2","16","16","3.933333333","16.18333333","17.6","15.69"
"1584","18.2","17.1","19.79","16","16","3.9","16.15555556","17.6","15.69"
"1585","18.2","17.1","19.79","16","16","3.9","16.1","17.6","15.69"
"1586","18.15","17.1","19.39","16","16","3.79","16.1","17.56111111","15.66"
"1587","18.1","17.1","_nan_","15.92666667","16","_nan_","16.1","17.5","15.6"
"1588","18.1","17","_nan_","15.89","16","_nan_","16.1","17.52222222","15.6"
"1589","18.1","17","_nan_","15.89","16","_nan_","16.1","17.5","15.6"
"1590","18.1","17","_nan_","15.89","16","_nan_","16.1","17.5","15.6"
"1591","18.1","17","18.29","15.89","16","_nan_","16.1","17.5","15.6"
"1592","18.1","17","18.26","20.06666667","16","3.845","16.1","17.46333333","15.6"
"1593","18","17.1","18.2","16","16","3.933333333","16.1","17.43277778","15.6"
"1594","18","16.7","18.2","17.79","15.98166667","4","16.1","17.39","15.6"
"1595","18","16.7","18.2","19.5","15.98777778","4","16.1","17.39","15.6"
"1596","18","16.7","18.13333333","17.79","15.945","4","16.1","17.39","15.6"
"1597","18","16.7","18.2","18.39","15.89611111","4","16.07777778","17.39","15.6"
"1598","18","16.7","18.2","15.8","15.89","3.933333333","16.08888889","17.39","15.6"
"1599","18","16.89","18.2","15.8","15.89","3.9","16.05","17.37888889","15.56666667"
"1600","18","16.89","18.2","15.8","15.89","_nan_","16","17.29555556","15.5"
"1601","17.89","16.85666667","18.2","15.8","15.89","_nan_","16","17.29","15.53333333"
"1602","17.89","16.79","18.13333333","15.8","15.89","_nan_","16","17.29","15.8"
"1603","17.89","16.82333333","18.1","15.8","15.89","_nan_","16","17.29","15.5"
"1604","17.89","16.82333333","18.1","15.8","15.89","_nan_","16","17.29","15.5"
"1605","17.89","16.79","18.1","15.72666667","16.7","_nan_","16","17.275","15.5"
"1606","17.82333333","16.79","18.1","15.72666667","16.7","3.59","16","17.285","15.5"
"1607","17.82333333","16.79","18.1","15.69","18.2","3.7","16","17.26","15.5"
"1608","17.79","16.79","18.1","15.69","18.2","3.7","16","17.225","15.5"
"1609","17.79","16.76","18.1","15.69","16.30111111","3.7","15.97555556","17.2","15.5"
"1610","17.79","16.7","18.1","15.69","16.7","3.7","15.97555556","17.2","15.5"
"1611","17.79","16.745","18.1","19.29","15.825","3.76","16","17.2","15.5"
"1612","17.79","16.7","18.03333333","18.39","15.82","3.79","15.96333333","17.2","15.5"
"1613","17.73","16.7","18","18.1","15.8","3.863333333","15.945","17.18888889","15.42666667"
"1614","17.73","16.7","18","19.79","15.8","3.933333333","15.91444444","17.14444444","15.39"
